2.03704e-11	0	0	6.87156e-07	6.87156e-07	6.87156e-07	6.87156e-07	6.87156e-07	6.87156e-07	6.87156e-07
1.62963e-11	0	0	6.87156e-07	6.87156e-07	6.87156e-07	6.87156e-07	6.87156e-07	6.87156e-07	6.87156e-07
1.3037e-11	0	0	4.09352e-06	4.4224e-06	1.64436e-07	4.09352e-06	8.35148e-06	4.09352e-06	4.4224e-06
1.04296e-11	0	0	8.68036e-06	1.96454e-06	1.96454e-06	1.96454e-06	1.96454e-06	8.68036e-06	1.96454e-06
8.3437e-12	0	0	7.28699e-06	6.01913e-06	6.33932e-07	7.28699e-06	1.39401e-05	7.28699e-06	6.01913e-06
6.67496e-12	0	0	1.39401e-05	2.6926e-06	5.62373e-06	1.39401e-05	2.22564e-05	1.39401e-05	2.6926e-06
5.33997e-12	0	0	1.10089e-05	1.10089e-05	6.13518e-07	9.78189e-06	2.01773e-05	1.10089e-05	1.10089e-05
4.27197e-12	0	0	1.10089e-05	1.10089e-05	1.98533e-06	1.49796e-05	1.49796e-05	1.10089e-05	1.10089e-05
3.41758e-12	0	0	2.40032e-05	2.40032e-05	7.76036e-06	8.48247e-06	8.48247e-06	2.40032e-05	2.40032e-05
2.73406e-12	0	0	2.47253e-05	1.58818e-05	4.42176e-06	2.47253e-05	4.50288e-05	2.47253e-05	1.58818e-05
2.18725e-12	0	0	3.61853e-05	3.61853e-05	1.08059e-05	1.45735e-05	1.45735e-05	3.61853e-05	3.61853e-05
1.7498e-12	0	0	3.61853e-05	3.61853e-05	4.46104e-06	2.72632e-05	2.72632e-05	3.61853e-05	3.61853e-05
1.39984e-12	0	0	2.72632e-05	2.72632e-05	2.72632e-05	2.72632e-05	2.72632e-05	2.72632e-05	2.72632e-05
1.11987e-12	0	0	5.20474e-05	5.20474e-05	2.47827e-06	4.70909e-05	4.70909e-05	5.20474e-05	5.20474e-05
8.95898e-13	0	0	2.47827e-06	2.47827e-06	5.94832e-05	0.000121445	0.000183406	2.47827e-06	2.47827e-06
7.16718e-13	0	0	0.000183406	2.85025e-05	2.85025e-05	2.85025e-05	4.89494e-05	0.000183406	2.85025e-05
5.73375e-13	0	0	0.000358757	0.000165127	6.83123e-05	2.85025e-05	0.000125317	0.000358757	0.000165127
4.587e-13	0	0	0.000358757	0.00011672	4.29877e-06	0.000125317	0.000125317	0.000358757	0.00011672
3.6696e-13	0	0	0.000246336	5.62105e-05	5.62105e-05	5.62105e-05	5.62105e-05	0.000246336	5.62105e-05
2.93568e-13	0	0	0.000661303	0.00028312	9.40288e-05	9.50626e-05	9.50626e-05	0.000661303	0.00028312
2.34854e-13	0	0	0.000850394	0.000377666	0.000141302	9.50626e-05	0.000331427	0.000850394	0.000377666
1.87883e-13	0	0	0.000377666	0.000377666	8.22106e-05	0.000213245	0.0005087	0.000377666	0.000377666
1.50307e-13	0	0	0.0005087	0.000229938	0.000139381	0.0005087	0.000878019	0.0005087	0.000229938
1.20245e-13	0	0	0.00170721	0.000783917	0.000322268	0.000139381	0.000139381	0.00170721	0.000783917
9.61963e-14	0	0	0.000783917	0.000783917	0.000206856	0.000370205	0.000947267	0.000783917	0.000783917
7.6957e-14	0	0	0.000206856	0.000206856	0.000206856	0.000206856	0.000206856	0.000206856	0.000206856
6.15656e-14	0	0	0.000206856	0.000206856	0.000694802	0.00159646	0.00249812	0.000206856	0.000206856
4.92525e-14	0	0	0.000694802	0.000694802	0.000694802	0.000694802	0.000694802	0.000694802	0.000694802
3.9402e-14	0	0	0.00268642	0.000131266	0.000131266	0.000131266	0.000131266	0.00268642	0.000131266
3.15216e-14	0	0	0.00268642	0.00268642	0.000925365	0.000835686	0.000835686	0.00268642	0.00268642
2.52173e-14	0	0	0.00268642	0.00268642	0.000485102	0.00171621	0.00391753	0.00268642	0.00268642
2.01738e-14	0	0	0.00268642	0.00268642	6.52266e-05	0.00281687	0.00281687	0.00268642	0.00268642
1.61391e-14	0	0	0.00543806	0.00543806	0.0019985	0.00144105	0.0048806	0.00543806	0.00543806
1.29112e-14	0	0	0.0019985	0.0019985	0.0019985	0.0019985	0.0019985	0.0019985	0.0019985
1.0329e-14	0	0	0.0191963	0.00844767	0.00307337	0.00230094	0.00230094	0.0191963	0.00844767
8.2632e-15	0	0	0.00844767	0.00844767	0.00172979	0.00498809	0.011706	0.00844767	0.00844767
6.61056e-15	0	0	0.00172979	0.00172979	0.00666756	0.0150649	0.0234622	0.00172979	0.00172979
5.28845e-15	0	0	0.00666756	0.00666756	0.00666756	0.00666756	0.00666756	0.00666756	0.00666756
4.23076e-15	0	0	0.0276609	0.00141921	0.00141921	0.00141921	0.00141921	0.0276609	0.00141921
3.38461e-15	0	0	0.0145401	0.0182621	0.001861	0.0145401	0.0309411	0.0145401	0.0182621
2.70769e-15	0	0	0.0309411	0.0100615	0.0100615	0.0100615	0.0100615	0.0309411	0.0100615
2.16615e-15	0	0	0.0104398	0.0104398	0.0360665	0.0616931	0.0873198	0.0104398	0.0104398
1.73292e-15	0	0	0.0664402	0.00237353	0.0296598	0.0616931	0.0937265	0.0664402	0.00237353
1.38633e-15	0	0	0.0664402	0.0664402	0.0263985	0.0136431	0.0536848	0.0664402	0.0664402
1.10907e-15	0	0	0.106482	0.0063777	0.0063777	0.0063777	0.0564298	0.106482	0.0063777
8.87254e-16	0	0	0.206586	0.0814558	0.0188907	0.0436744	0.0436744	0.206586	0.0814558
7.09803e-16	0	0	0.0814558	0.0814558	0.00324944	0.0749569	0.153163	0.0814558	0.0814558
5.67843e-16	0	0	0.316075	0.120559	0.022801	0.0749569	0.172715	0.316075	0.120559
4.54274e-16	0	0	0.218317	0.218317	0.0961195	0.0260779	0.0260779	0.218317	0.218317
3.63419e-16	0	0	0.0961195	0.0961195	0.0961195	0.0961195	0.248866	0.0961195	0.0961195
2.90735e-16	0	0	0.0566273	0.0566273	0.0566273	0.0566273	0.134306	0.0566273	0.0566273
2.32588e-16	0	0	0.247561	0.229773	0.00889393	0.247561	0.486228	0.247561	0.229773
